Topic,Words,Frequency,Timestamp,Name
65,"nato, conway, unofficial, aggression, urge",2,2024-02-04 13:02:19.627450880+00:00,Nordic Summit on NATO Expansion
66,"wine, sweet, distiller, rye, cocktail",3,2024-02-04 13:02:19.627450880+00:00,Wine and Diversity
67,"incorrect, factual, unsafe, abortion, presentation",1,2024-02-04 13:02:19.627450880+00:00,Abortion Rights Topic
68,"penner, sinnock, jeff, seeing, timedebut",1,2024-02-04 13:02:19.627450880+00:00,New York Times Crossword Debuts
69,"ricardo, martinelli, jovenel, autocratic, nicaragua",2,2024-02-04 13:02:19.627450880+00:00,Cartel Violence in Mexico and Colombia
71,"refers, confidential, menendez, jersey, robert",1,2024-02-04 13:02:19.627450880+00:00,Menendez Bribery Scandal
72,"undermined, bustling, reliance, casino, volatile",1,2024-02-04 13:02:19.627450880+00:00,Economic Resilience in Face of Recession
73,"vibrantly, patterned, recommendation, rug, perfume",2,2024-02-04 13:02:19.627450880+00:00,Recommendations from Magazine
74,"chatbot, deciphered, google, chatgpt, bard",2,2024-02-04 13:02:19.627450880+00:00,Chatbots Race: Tech Giants' Own Dangerous Creations
75,"weight, drugmakers, tirzepatide, mounjaro, zepbound",2,2024-02-04 13:02:19.627450880+00:00,Weight Loss Drug
76,"dearborn, refusal, frustration, traveled, mounting",1,2024-02-04 13:02:19.627450880+00:00,President Biden's Israel Trip
77,"checker, cab, diary, metropolitan, tale",1,2024-02-04 13:02:19.627450880+00:00,New York City Diary
83,"digger, rapt, zombie, soared, grave",1,2024-02-04 13:02:19.627450880+00:00,Train Accident in Ohio
85,"prolongs, captivity, hostage, argue, quick",1,2024-02-04 13:02:19.627450880+00:00,Hostage Crisis in Gaza
86,"augment, pickleball, exercise, injury, main",1,2024-02-04 13:02:19.627450880+00:00,Fitness Exercise Workout Habits
87,"genesis, thought, share, want, american",2,2024-02-04 13:02:19.627450880+00:00,Want to hear
88,"resurrection, cynicism, swerve, dislike, coaster",4,2024-02-04 13:02:19.627450880+00:00,Republican Party Disarray
92,"cancer, king, charles, monarch, buckingham",12,2024-02-04 13:02:19.627450880+00:00,Royal Family Health Crisis
93,"cease, captive, disclosed, inch, prisoner",1,2024-02-04 13:02:19.627450880+00:00,Gaza Ceasefire Efforts
94,"realization, slighted, reunited, son, feel",2,2024-02-04 13:02:19.627450880+00:00,Marriage Relationship Wonders
95,"carolina, whatley, harshly, south, southcarolina",3,2024-02-04 13:02:19.627450880+00:00,Carolina Governors
97,"raze, seminary, located, encountered, mosque",1,2024-02-04 13:02:19.627450880+00:00,Student protest at university
98,"fafsa, college, extending, afford, aid",2,2024-02-04 13:02:19.627450880+00:00,College Admissions and Financial Aid
100,"pop, annoyed, star, till, revitalize",4,2024-02-04 13:02:19.627450880+00:00,Pop Superstar Conversation
101,"nissequogue, surf, bedroom, property, four",1,2024-02-04 13:02:19.627450880+00:00,Bedroom Property
102,"flatiron, alphabet, height, property, jackson",1,2024-02-04 13:02:19.627450880+00:00,Property in Manhattan
103,"willis, fani, fulton, nathan, wade",1,2024-02-04 13:02:19.627450880+00:00,Fulton County District Attorney
105,"evaluated, explain, doctor, sign, look",1,2024-02-04 13:02:19.627450880+00:00,Experts Say Sleep Essential for Better Health
106,"miniature, submitted, featuring, modern, love",1,2024-02-04 13:02:19.627450880+00:00,Modern Love Miniature Featuring Reader Submitted Stories
107,"colorado, ballot, supreme, 14th, ineligible",8,2024-02-04 13:02:19.627450880+00:00,Colorado Supreme Court Rulings
109,"reading, suggested, editor, critic, suggestedreading",1,2024-02-04 13:02:19.627450880+00:00,Suggested Reading in New York Times
113,"pac, kennedy, super, coordinating, dampen",2,2024-02-04 13:02:19.627450880+00:00,Robert Kennedy Jr. Presidential Bid
114,"incompetence, dilatory, impeachment, harvard, foxx",2,2024-02-04 13:02:19.627450880+00:00,President Biden Son Impeachment Inquiry
115,"schoolwork, diagnosing, prevalent, dearth, mental",3,2024-02-04 13:02:19.627450880+00:00,Mental Health Crisis in Adolescents
117,"crankiest, deceive, afoul, voting, norm",2,2024-02-04 13:02:19.627450880+00:00,Alabama Voting Map Dispute
118,"earthquake, quake, karapirli, shoddy, malibu",3,2024-02-04 13:02:19.627450880+00:00,Earthquake in Morocco
119,"gazans, rickety, sheltering, rafah, shelling",3,2024-02-04 13:02:19.627450880+00:00,Southern Gaza Under Threat Of Israeli Invasion
121,"facto, middle, ruler, syrian, east",2,2024-02-04 13:02:19.627450880+00:00,Middle East Conflict
122,"maui, linger, tourism, rely, wildfire",1,2024-02-04 13:02:19.627450880+00:00,Hawaii Wildfire Devastates Lahaina
126,"multidose, vaccination, immune, receiving, arm",1,2024-02-04 13:02:19.627450880+00:00,Vaccine Shot for Covid and Flu
128,"shachtman, wenner, gu, resigning, noah",1,2024-02-04 13:02:19.627450880+00:00,Editor Newsroom Leadership
132,"volodymyr, zelensky, considers, plea, raise",1,2024-02-04 13:02:19.627450880+00:00,President Volodymyr Zelensky
133,"real, inspired, fake, tell, image",2,2024-02-04 13:02:19.627450880+00:00,Real Inspired Image Stories
136,"turf, tammy, jersey, murphy, beating",1,2024-02-04 13:02:19.627450880+00:00,New Jersey Political Scene
137,"seton, gaslighting, responded, sued, complaint",1,2024-02-04 13:02:19.627450880+00:00,First Amendment Censorship Debate
139,"freestyle, meter, larson, fastest, corp",1,2024-02-04 13:02:19.627450880+00:00,Olympic Gold Medal Dispute
140,"suozzi, mazi, pilip, tom, special",3,2024-02-04 13:02:19.627450880+00:00,Suozzi vs Pilip in NY Special House Election
141,"gabriella, karefa, nast, quitting, johnson",1,2024-02-04 13:02:19.627450880+00:00,Speaker Mike Johnson Avoids Shutdown
143,"phony, hampshire, telling, follows, sound",1,2024-02-04 13:02:19.627450880+00:00,New Hampshire Primary
145,"aneurysm, mitchell, vanished, performed, nine",1,2024-02-04 13:02:19.627450880+00:00,Gene Therapy for Disease Treatment
147,"bottled, aquifer, nationally, dry, protecting",2,2024-02-04 13:02:19.627450880+00:00,Climate Change Impact on Water Supply
148,"antony, blinken, secretary, stateantony, defuse",2,2024-02-04 13:02:19.627450880+00:00,Antony Blinken Middle East Tensions
150,"primrose, moth, interfering, reproduction, hawk",1,2024-02-04 13:02:19.627450880+00:00,Insect Colony Dynamics
151,"bipartisan, intractable, impose, eventual, underscoring",2,2024-02-04 13:02:19.627450880+00:00,Government Shutdown Showdown
152,"latin, clash, wagner, tradition, cover",1,2024-02-04 13:02:19.627450880+00:00,New York City News
153,"ronna, mcdaniel, chairwoman, reed, shake",1,2024-02-04 13:02:19.627450880+00:00,Fox News Committee
154,"quadriplegic, disabled, graduate, harvard, professor",1,2024-02-04 13:02:19.627450880+00:00,Linguistic Thought and Identity
157,"feb, correction, print, appeared, printon",3,2024-02-04 13:02:19.627450880+00:00,Correction Appeared in Print on Wednesday
158,"seuss, mascot, grinch, soho, ran",1,2024-02-04 13:02:19.627450880+00:00,Federal Prosecutor Says
165,"communicating, image, think, iscommunicating, youthink",1,2024-02-04 13:02:19.627450880+00:00,Communicating Thoughts
166,"wholesale, price, addition, decline, consumer",1,2024-02-04 13:02:19.627450880+00:00,Consumer Price Index Rose 1% Last Month
171,"detainment, duration, constitute, torture, solitary",1,2024-02-04 13:02:19.627450880+00:00,Guantánamo Bay bombing detainee
174,"consume, cultivated, catastrophe, meat, delicious",1,2024-02-04 13:02:19.627450880+00:00,Climate Change Impact on Agriculture
175,"businessman, billionaire, served, leaving, term",1,2024-02-04 13:02:19.627450880+00:00,Sam Altman AI Regulation
176,"aileen, cannon, overseeing, shield, frustration",1,2024-02-04 13:02:19.627450880+00:00,Judge Aileen Cannon Trial
177,"hungry, peer, poverty, die, fix",1,2024-02-04 13:02:19.627450880+00:00,New York City charter schools addressing poverty and segregation
180,"package, billion, aid, immigration, ukraine",6,2024-02-04 13:02:19.627450880+00:00,Aid Package for Ukraine
183,"peltz, investor, surpassed, activist, slew",3,2024-02-04 13:02:19.627450880+00:00,Investor Activist Peltz Disney Earnings
185,"caption, moderated, stripped, closely, join",1,2024-02-04 13:02:19.627450880+00:00,Student See Moderated Conversation
189,"setup, sleek, recommends, spin, tv",1,2024-02-04 13:02:19.627450880+00:00,TV Critic Recommends
190,"rizo, colostrum, sickened, dairy, outbreak",2,2024-02-04 13:02:19.627450880+00:00,Farmworkers exposed to bird flu
192,"bolivia, nepal, korea, volunteer, teach",1,2024-02-04 13:02:19.627450880+00:00,South Korean Culture & Society
197,"bodes, bitter, divide, perhaps, clash",2,2024-02-04 13:02:19.627450880+00:00,Tlaib criticized for anti-Israel remarks
198,"lender, bancorp, souring, plunging, saddled",2,2024-02-04 13:02:19.627450880+00:00,Wall Street Bank Earnings
199,"sock, uniform, elevate, apparel, wonder",1,2024-02-04 13:02:19.627450880+00:00,Reader Wonder
201,"psychoactive, thc, cbd, mushroom, therapy",2,2024-02-04 13:02:19.627450880+00:00,Psychedelics and Addiction
202,"warmed, spiritually, pulitzer, socially, prize",1,2024-02-04 13:02:19.627450880+00:00,Pulitzer Prize Winners
203,"eurovision, boycott, plus, campaign, palestinian",1,2024-02-04 13:02:19.627450880+00:00,Palestinian Protest in Jerusalem
205,"feb, correction, print, appeared, thursday",2,2024-02-04 13:02:19.627450880+00:00,Correction Appeared in Print on Thursday
209,"carlson, moscow, shiino, naturalized, noncommittal",4,2024-02-04 13:02:19.627450880+00:00,Russian journalist jailed
212,"balton, stewart, jane, remind, love",1,2024-02-04 13:02:19.627450880+00:00,David Balton & Jane Stewart Puzzle
217,"olympics, paris, paralympics, paradox, medalist",2,2024-02-04 13:02:19.627450880+00:00,Paris Olympics Preparation
218,"heartbreak, comeback, legend, jazz, tribute",1,2024-02-04 13:02:19.627450880+00:00,Jazz Musicians
219,"haiti, kenya, gang, stem, approved",1,2024-02-04 13:02:19.627450880+00:00,Haiti gang violence
220,"clapping, kimmel, melania, jimmy, devastating",1,2024-02-04 13:02:19.627450880+00:00,Kimmel vs Trump
223,"laguardia, duke, scrappy, college, arthur",1,2024-02-04 13:02:19.627450880+00:00,Coach Tara Vanderveer's Success
234,"bride, opposite, marriage, sex, name",1,2024-02-04 13:02:19.627450880+00:00,Unconventional Wedding Celebration
236,"flanked, abbott, greg, confrontation, enforcement",1,2024-02-04 13:02:19.627450880+00:00,Texas Border Immigration
243,"silicon, valley, glum, arguably, exuberant",2,2024-02-04 13:02:19.627450880+00:00,Silicon Valley Disruption
246,"lava, pipe, flowing, poured, transport",1,2024-02-04 13:02:19.627450880+00:00,Volcanic Eruption
250,"sunak, rishi, belfast, disaffected, unionist",1,2024-02-04 13:02:19.627450880+00:00,Rishi Sunak UK Poll
256,"fix, hear, correctionthat, printon, wednesday",1,2024-02-04 13:02:19.627450880+00:00,Correction Appeared in Print on Wednesday
259,"randy, pursued, except, obvious, kentucky",1,2024-02-04 13:02:19.627450880+00:00,Investigation into Soccer Federation
260,"feb, correction, print, saturday, appeared",1,2024-02-04 13:02:19.627450880+00:00,Correction Appeared in Print on Saturday Oct
262,"nauseated, laptop, goggles, billed, computing",1,2024-02-04 13:02:19.627450880+00:00,Our Columnist Reviews New Book
269,"sharif, nawaz, trickled, imran, humiliating",2,2024-02-04 13:02:19.627450880+00:00,Pakistan political crisis
275,"creditworthiness, rating, negative, noted, outlook",1,2024-02-04 13:02:19.627450880+00:00,Debt Crisis in Europe
276,"february, quotation, quotationof, day, friday",5,2024-02-04 13:02:19.627450880+00:00,Quotation Day Friday February
281,"sasson, reaped, exploitative, negotiate, client",1,2024-02-04 13:02:19.627450880+00:00,Jeffrey Epstein Sex Trafficking
288,"dartmouth, follow, lead, school, may",1,2024-02-04 13:02:19.627450880+00:00,Alumnus Donation University Admission
289,"impair, memory, rest, short, hour",1,2024-02-04 13:02:19.627450880+00:00,Memory Impairment
290,"nytimes, com, seven, sentence, article",1,2024-02-04 13:02:19.627450880+00:00,This Word in Sentences
295,"appeal, immunity, systematically, denying, unanimous",3,2024-02-04 13:02:19.627450880+00:00,Appeal Court Decisions
304,"supremacy, undo, presented, waiting, texas",1,2024-02-04 13:02:19.627450880+00:00,Texas Immigration Law Dispute
306,"celsius, uncomfortably, benchmark, temperature, degree",1,2024-02-04 13:02:19.627450880+00:00,Global Warming
307,"schematic, dupe, keery, crime, dumber",2,2024-02-04 13:02:19.627450880+00:00,True Crime Podcasts
308,"feb, sunday, correction, print, appeared",1,2024-02-04 13:02:19.627450880+00:00,Correction Appeared in Print on Sunday
310,"homeland, secretary, homelandsecurity, security, impeach",3,2024-02-04 13:02:19.627450880+00:00,Homeland Security Impeachment
315,"blood, academia, ethnic, type, directed",1,2024-02-04 13:02:19.627450880+00:00,Diversity Initiatives Under Fire
321,"crumbley, involuntary, manslaughter, jennifer, deadliest",1,2024-02-04 13:02:19.627450880+00:00,Jennifer Crumbley's Son Killed 4 in School Shooting
322,"lowering, sander, signature, drug, panel",1,2024-02-04 13:02:19.627450880+00:00,Scarce cancer drugs spark industry concern
323,"clunky, spurning, retirement, account, pension",2,2024-02-04 13:02:19.627450880+00:00,Retirement Savings
326,"headset, apple, autopilot, virtual, mode",2,2024-02-04 13:02:19.627450880+00:00,Apple VR Headset
328,"dating, apps, romantically, disenchanted, blaming",2,2024-02-04 13:02:19.627450880+00:00,Dating App User Seeks Unusual Romantic Partner
329,"ezra, klein, episode, feb, ezraklein",2,2024-02-04 13:02:19.627450880+00:00,Ezra Klein Show - March Episode
335,"consistently, tax, promised, deliver, filing",1,2024-02-04 13:02:19.627450880+00:00,Tax Policy Debate
350,"bowl, super, superbowl, exemplar, glimpsed",8,2024-02-04 13:02:19.627450880+00:00,Super Bowl Shooting
351,"helicopter, diego, 53e, bombardier, ch",3,2024-02-04 13:02:19.627450880+00:00,Airplane Crashes
353,"cropping, cusp, fertile, chapter, expanding",1,2024-02-04 13:02:19.627450880+00:00,Urban gardening
358,"fictionalizes, schiavo, chinn, terri, ordeal",1,2024-02-04 13:02:19.627450880+00:00,Young woman in danger
362,"defamation, slander, libel, mann, awarded",2,2024-02-04 13:02:19.627450880+00:00,Defamation Lawsuit Against Scientology
363,"orban, viktor, hungarian, persuade, landmark",1,2024-02-04 13:02:19.627450880+00:00,Hungarian Prime Minister Viktor Orban
370,"mosquito, borne, hemisphere, virus, surge",1,2024-02-04 13:02:19.627450880+00:00,Mosquito-borne Diseases
373,"tasted, vomited, mouth, metal, sister",1,2024-02-04 13:02:19.627450880+00:00,Poisoned Apple Sauce
379,"skyrocketing, undo, overdoses, humane, establishing",1,2024-02-04 13:02:19.627450880+00:00,Opioid Epidemic in Baltimore
385,"jerome, powell, confirms, reserve, debating",1,2024-02-04 13:02:19.627450880+00:00,Federal Reserve
387,"dwayne, inspector, montgomery, pleaded, misdemeanor",1,2024-02-04 13:02:19.627450880+00:00,Ex-officers plead guilty to charges
391,"folly, third, begin, let, party",1,2024-02-04 13:02:19.627450880+00:00,Third Party Candidates
394,"copycat, bukele, beware, lowering, stark",1,2024-02-04 13:02:19.627450880+00:00,Police Theft Car Stolen Crime Department
399,"mirror, prince, settling, newspaper, perfectly",1,2024-02-04 13:02:19.627450880+00:00,Prince Harry Hacking Lawsuit
401,"delay, attempt, criminal, stop, trial",1,2024-02-04 13:02:19.627450880+00:00,Former President Faces Federal Trial
403,"underserved, overstepped, forcing, bank, rule",1,2024-02-04 13:02:19.627450880+00:00,Bank Regulation
404,"botanical, ash, chile, destroyed, wildfire",1,2024-02-04 13:02:19.627450880+00:00,Wildfires Burn Homes in Tenerife and Skamania
411,"hur, counsel, robert, special, concluded",4,2024-02-04 13:02:19.627450880+00:00,Special Counsel Robert Hur Accused President Last Month
-1,"president, love, wa, state, former",415,2024-02-11 17:14:41.725490176+00:00,Political News
0,"chicken, restaurant, cookie, flavor, chocolate",25,2024-02-11 17:14:41.725490176+00:00,Recipe for Chicken Dish
1,"artist, museum, statue, heir, gallery",12,2024-02-11 17:14:41.725490176+00:00,Art Exhibition in Brooklyn
2,"jianchao, basf, reassessing, pugnacious, chinese",5,2024-02-11 17:14:41.725490176+00:00,China-US Relations
3,"novel, book, doria, giana, grammatical",10,2024-02-11 17:14:41.725490176+00:00,Novels by Irish Author
4,"film, oscar, outward, resemblance, nai",10,2024-02-11 17:14:41.725490176+00:00,Director Wes Ball Narrates Sequence Film
5,"fashion, clothes, runway, designer, shape",17,2024-02-11 17:14:41.725490176+00:00,Fashion Designer Dies
6,"stuck, feeling, today, puzzle, help",7,2024-02-11 17:14:41.725490176+00:00,Feeling Stuck Today Puzzle Help
7,"need, puzzle, case, help, puzzlehelp",14,2024-02-11 17:14:41.725490176+00:00,Puzzle Help Needed
8,"avdiivka, ukrainian, ukraine, force, encircle",9,2024-02-11 17:14:41.725490176+00:00,Ukraine-Russia War
9,"shooting, lakewood, police, station, eden",12,2024-02-11 17:14:41.725490176+00:00,Shootings and Police Encounters
10,"snow, storm, forecaster, foot, snowfall",10,2024-02-11 17:14:41.725490176+00:00,Heavy rain and flooding in southern California
